Time,PM1.0,PM2.5,PM10,Temperature,Gas,Relative Humidity,Pressure,Altitude
1708126275.0249565,1,3,3,33.220625,1352295,100,612.4468983442713,4050.044322149252
1708126276.036027,1,3,3,24.3415234375,192676,44.12269998733575,1007.6328656050107,46.87179738299017
1708126277.0470805,1,3,3,24.3719921875,194476,44.06223495069343,1007.623253455221,46.95218644540782
1708126278.058789,1,3,3,24.406953125,196311,43.944172336868064,1007.6178226806024,46.997605787385034
1708126279.0716536,1,3,3,24.440546875,198890,43.82021568030175,1007.6185531839002,46.99149633816761
1708126280.085227,1,3,3,24.470234375,199605,43.69008618660529,1007.6245543634234,46.94130655462201
1708126281.0989916,1,3,3,24.4954296875,201538,43.57113202660819,1007.628061614772,46.911974402026544
1708126282.1131198,1,3,3,24.5176953125,202642,43.457715090279535,1007.6266264438152,46.92397713985903
1708126283.1244256,1,3,3,24.5378125,204007,43.33832983456743,1007.6113976898508,47.051340339589345
1708126284.1355312,1,3,3,24.5559765625,205391,43.23616694034829,1007.6132113759122,47.03617179029902
1708126285.1466143,1,3,3,24.57140625,206922,43.15689469376751,1007.6121083889225,47.045396489158
1708126286.1576748,1,3,3,24.58546875,208477,43.08328522819366,1007.6120890822416,47.04555795833198
1708126287.1687574,1,3,3,24.5977734375,210187,43.00372410228464,1007.6175800739967,46.999634790296
1708126288.1814828,1,3,3,24.607734375,210986,42.92971126260065,1007.610644221095,47.05764189309324
1708126289.1944408,1,3,3,24.6157421875,212061,42.87283837305419,1007.6122799382201,47.04396175672965
1708126290.2072947,1,3,3,24.6219921875,214106,42.82155992390082,1007.6160369413112,47.01254055165319
1708126291.2212195,1,3,3,24.6294140625,215771,42.7646552875875,1007.6166844117881,47.00712552639655
1708126292.2342396,2,3,3,24.6364453125,217036,42.69618202838758,1007.6234533273399,46.950514853372894
1708126293.2471848,2,3,3,24.6430859375,217888,42.66230817760827,1007.6244783863699,46.9419419735033
1708126294.2583313,2,3,3,24.6489453125,220339,42.60527837910476,1007.6140156295024,47.02944551740447
1708126295.2693567,1,3,3,24.6540234375,219902,42.559711939758984,1007.6124060855407,47.04290673853572
1708126296.280854,1,3,3,24.6598828125,221659,42.496951004900865,1007.6171988241955,47.0028233149797
1708126297.294029,1,3,3,24.6630078125,223294,42.46271932427401,1007.6122963682951,47.04382434573687
1708126298.3051314,2,3,3,24.660859375,224196,42.41637789594623,1007.6120646849515,47.04576200222417
1708126299.3189096,2,3,3,24.6555859375,225410,42.38121924610629,1007.6031744945466,47.12011434021973
1708126300.332889,2,3,3,24.6524609375,226637,42.352068958925514,1007.6080768332349,47.07911398921192
1708126301.346548,2,3,3,24.6485546875,227877,42.340112309635245,1007.6031865559859,47.12001346506
1708126302.3601317,2,3,3,24.6442578125,228660,42.33387142422751,1007.6061131173464,47.09553736400488
1708126303.3733258,2,3,3,24.6458203125,229605,42.33404671574915,1007.6019669617798,47.13021347697598
1708126304.3868592,2,3,3,24.6501171875,231521,42.3460466736789,1007.6024305204988,47.1263365268643
1708126305.3999379,2,3,3,24.6567578125,232167,42.3640704668647,1007.6085403096383,47.07523774656816
1708126306.4127343,2,3,3,24.6630078125,232816,42.37629232312783,1007.6004304878054,47.14306371038217
1708126307.4256606,2,3,3,24.6712109375,234455,42.3944956132579,1007.6040886486305,47.112468867158476
1708126308.439346,1,2,2,24.6815625,235783,42.41870465688429,1007.596111883267,47.1791822569927
1708126309.4530787,1,2,2,24.6925,235783,42.46027339664339,1007.5891221325961,47.23764113653224
1708126310.4664729,1,3,3,24.70265625,236789,42.50753104324443,1007.5825098758136,47.292943142785276
1708126311.4792402,1,3,3,24.7118359375,237126,42.59506662351635,1007.5759460235059,47.347840605951355
1708126312.4918509,1,3,3,24.71671875,238143,42.79185670826562,1007.5655290551102,47.43496460170796
1708126313.5046885,1,2,2,24.717109375,239686,42.98258950326572,1007.5678827825326,47.41527875890224
1708126314.5173163,1,2,2,24.7130078125,240725,43.07465607399417,1007.5694451763453,47.40221140441519
1708126315.5303342,2,3,3,24.7016796875,241774,43.06758224897045,1007.557130530051,47.50520755203995
1708126316.5442405,2,3,3,24.69015625,242301,43.008437055950175,1007.5733047967257,47.36993086322164
1708126317.558413,2,3,3,24.6878125,242125,42.96769892336038,1007.5710490600748,47.388797058798
1708126318.5711982,2,3,3,24.6844921875,243720,43.10033637221982,1007.5705374531443,47.39307596570573
1708126319.5841281,2,3,3,24.6731640625,244795,43.232163905534904,1007.5650024813195,47.439368705927635
1708126320.5979235,2,3,3,24.659296875,245336,43.25374261823084,1007.5602722220599,47.47893124991285
1708126321.6108677,2,3,3,24.645234375,246425,43.228977470687006,1007.558602204738,47.49289883605273
1708126322.6242712,1,2,2,24.6348828125,246973,43.2046401953374,1007.5309813983623,47.72391472307602
1708126323.638341,1,2,2,24.6235546875,248633,43.23808389226223,1007.5118848900034,47.88363778014684
1708126324.6518803,1,2,2,24.605,249191,43.23017808164246,1007.5077258418326,47.91842435388303
1708126325.6649563,1,2,2,24.5782421875,250127,43.19818440970659,1007.506685579531,47.92712519969163
1708126326.6777756,1,2,2,24.5493359375,250880,43.125453255726185,1007.4952409022211,48.022849972248395
1708126327.690727,1,2,2,24.5176953125,251259,43.04088505572139,1007.4876573252897,48.08628048304434
1708126328.7036762,1,2,2,24.4903515625,251259,42.93951895509788,1007.4822303924873,48.131672640667546
1708126329.716596,2,3,3,24.456171875,252785,42.87210077593932,1007.483915580568,48.117577305277685
1708126330.7294834,2,3,3,24.420625,254135,42.76992754222608,1007.4866791533537,48.09446213130437
1708126331.7424836,2,3,3,24.3878125,255696,42.69697945866678,1007.4652425519802,48.273764261797155
1708126332.754726,2,3,3,24.355,254718,42.618304697187625,1007.4404146889133,48.481435777895676
1708126333.7671895,2,3,3,24.323359375,255696,42.557097336725526,1007.4107835947627,48.72928912316474
1708126334.7801256,2,3,3,24.2911328125,257078,42.49585304292804,1007.3869395358197,48.92874030603712
1708126335.7926142,2,3,3,24.2575390625,258675,42.451762374220756,1007.3573997503095,49.17584049894944
1708126336.805508,2,3,3,24.2216015625,258876,42.40742609804076,1007.3222119842764,49.47019368445109
1708126337.8184187,1,3,3,24.1833203125,258274,42.37435724918781,1007.2881518868994,49.75512161033937
1708126338.8313026,1,3,3,24.1440625,260700,42.35270059197087,1007.272767657477,49.88382011763598
1708126339.8453116,1,3,3,24.1040234375,260700,42.33096310235787,1007.2425117592709,50.13693389147202
1708126340.8593771,1,2,2,24.0659375,262343,42.31520329936516,1007.2121589713925,50.390864407586456
1708126341.872806,1,2,2,24.0286328125,263380,42.29953495816919,1007.183120754931,50.63380305794511
1708126342.8866482,1,2,2,23.9915234375,262136,42.30114816008218,1007.1510223490752,50.9023503718629
1708126343.900507,0,1,2,23.9548046875,262964,42.29130238042939,1007.1128072134269,51.222081580466416
1708126344.9141998,0,1,2,23.9192578125,265268,42.287340784476044,1007.0799529787926,51.496968064031215
1708126345.9271562,0,1,2,23.88234375,265904,42.30048116355231,1007.0464841710302,51.777004055595675
1708126346.940062,1,2,3,23.845625,265692,42.30214161583509,1007.0116495335601,52.06847604887969
1708126347.9528894,1,2,3,23.8034375,266329,42.31469571750924,1006.9879044653694,52.2671629265448
1708126348.9657378,1,2,3,23.76046875,269345,42.32141255075426,1006.9713006990659,52.40609720852718
1708126349.9787073,1,2,3,23.7190625,269781,42.33980631894137,1006.9505556281895,52.57968702867842
1708126350.9916372,1,2,3,23.678828125,269781,42.364083445000006,1006.9334745855123,52.72261930584272
1708126352.004531,1,2,3,23.638984375,270658,42.371150106734795,1006.9085851794653,52.930894619206036
1708126353.0174243,1,2,3,23.5977734375,273324,42.40107329689382,1006.8847704012765,53.130181316198275
1708126354.0303423,0,1,2,23.558515625,272429,42.45998541541807,1006.8523999779504,53.40106943577474
1708126355.0432093,0,1,2,23.521796875,272876,42.5940397889125,1006.8175408638608,53.69279176023806
1708126356.0566678,0,1,2,23.4848828125,274903,42.45753510274252,1006.7806582637454,54.00145675395943
1708126357.0698152,1,2,3,23.4440625,275358,42.487510728003315,1006.7490283881976,54.26616977001894
1708126358.0829484,1,2,3,23.406953125,276042,42.52365813596154,1006.7185791787692,54.521008056500214
1708126359.0970762,1,2,3,23.3712109375,277191,42.55420715609883,1006.6904334980303,54.75657299239053
1708126360.1108716,1,2,3,23.33703125,276961,42.59069071871946,1006.6632292662778,54.98426355054831
1708126361.122529,1,2,3,23.3040234375,281170,42.615795100549164,1006.6346163952097,55.22374933683761
1708126362.1354086,1,2,4,23.2704296875,279283,42.646594595756,1006.6050132203154,55.47152963094896
1708126363.1483483,1,2,4,23.2383984375,281884,42.689090742345314,1006.5763524582444,55.711427496514425
1708126364.1624804,1,2,4,23.20578125,281884,42.725768708894684,1006.5416277477435,56.00208956224918
1708126365.176219,1,2,3,23.1739453125,283082,42.76253954076509,1006.5082196881486,56.28173830764229
1708126366.1903129,1,2,3,23.14171875,286985,42.805034995766945,1006.4792248104568,56.52445173650174
1708126367.2040162,1,2,3,23.106171875,284047,42.84716695452327,1006.4547732791642,56.72913763490008
1708126368.217937,1,2,3,23.06984375,286245,42.883454011208784,1006.4374554878044,56.874108810667295
1708126369.2320428,1,2,3,23.034296875,287232,42.914068034835445,1006.424833376872,56.97977264865431
1708126370.2463217,1,2,3,23.000703125,288226,42.956437580209084,1006.423955714539,56.98711988832825
1708126371.2602205,1,2,3,22.9661328125,287977,43.004473579945234,1006.4163536093494,57.05076017145077
1708126372.2753103,1,2,3,22.9341015625,287977,43.04126549453539,1006.4197930572254,57.02196712035502
1708126373.288851,1,2,3,22.9034375,290997,43.08398675951008,1006.420462918693,57.01635944020584
1708126374.3017628,1,2,3,22.8739453125,290997,43.24809818662743,1006.411272969826,57.09329246733867
1708126375.31464,1,2,3,22.844453125,292017,43.36033413385391,1006.4088413121243,57.11364901831115
1708126376.3277218,1,2,3,22.81671875,292274,43.54803482708606,1006.4195136460909,57.02430618439557
1708126377.3417313,1,2,3,22.792890625,292530,43.81169078656099,1006.4164909106714,57.0496107633534
1708126378.3551126,1,2,3,22.7700390625,294861,43.93082570763153,1006.4083532378686,57.11773492239249
1708126379.368537,1,2,3,22.755,294861,43.9639099484029,1006.4117072304867,57.0896570711768
1708126380.3808012,1,2,3,22.739765625,294861,44.14786471257341,1006.4265608886848,56.96531101626809
1708126381.393323,1,2,3,22.7266796875,295123,44.361322759922594,1006.456868715591,56.711596396297764
1708126382.405638,1,2,3,22.677265625,297761,44.460321558807216,1006.4681121165293,56.6174765662562
1708126383.418179,1,2,3,22.6165234375,298295,44.447538545832785,1006.4720512244759,56.58450203227995
1708126384.4307199,1,2,3,22.5489453125,299637,44.47468355031009,1006.4728822559297,56.577545426189694
1708126385.4432082,1,2,3,22.48234375,298830,44.513576321956066,1006.4685837719616,56.61352830183097
1708126386.4557517,1,2,3,22.3985546875,301536,44.60868529053339,1006.4876150903691,56.45421690032925
1708126387.468723,1,2,3,22.32453125,302632,44.47805344671927,1006.4741185803854,56.56719610060703
1708126388.4812684,1,2,3,22.2559765625,304291,44.510909033145936,1006.4681460058267,56.61719287625205
1708126389.494189,1,2,2,22.1891796875,304291,44.52652510754925,1006.4549902939278,56.72732096770139
1708126390.5070155,1,2,2,22.1204296875,302907,44.827078701931654,1006.46384603459,56.65318833908564
1708126391.5181918,1,2,2,22.0454296875,304848,45.133227442889336,1006.531342157246,56.08818632338771
1708126392.5292542,1,2,2,21.9551953125,306532,45.268708297094925,1006.5798156258693,55.68243960920568
1708126393.5403028,1,2,2,21.8676953125,306532,45.3870621809413,1006.6193567851388,55.35147242305752
1708126394.5515354,1,2,2,21.7876171875,307097,45.442053067775035,1006.644392380022,55.141925071794915
1708126395.5625823,1,2,2,21.694453125,308805,45.618309831096425,1006.6725907684346,54.9059102647097
1708126396.5753722,1,2,2,21.59796875,310244,45.69484440541428,1006.6630758347998,54.9855477361689
1708126397.5881956,1,2,2,21.4946484375,311404,45.78231201307932,1006.660523669093,55.00690879004801
1708126398.6012044,1,3,3,21.3860546875,312280,45.857488155019084,1006.6473241747497,55.117386293611084
1708126399.6141138,1,3,3,21.2837109375,309667,45.94512552372427,1006.6412702763404,55.168056777233105
1708126400.6269586,1,3,3,21.185859375,312867,45.9981684121906,1006.6225345020101,55.324874772378486
1708126401.6398625,1,3,4,21.09328125,309667,46.104571229256564,1006.604249629757,55.47792100635591
1708126402.6527317,1,3,4,21.0200390625,311404,46.18982374416257,1006.5781746297752,55.69617529287207
1708126403.6656287,1,3,4,20.9337109375,311696,46.34984204440802,1006.5619751455748,55.831771342144606
1708126404.6787288,2,3,4,20.8489453125,312573,46.551274753866224,1006.5500746289026,55.93138446950774
1708126405.6920173,2,3,4,20.7563671875,313751,46.68732225738334,1006.540095950774,56.01491160620348
1708126406.705466,2,3,4,20.663984375,314641,46.9058384289481,1006.5506287006206,55.92674659789513
1708126407.7187572,2,3,3,20.582734375,314938,47.07877595352082,1006.5378427874416,56.03377194072261
1708126408.7321548,2,3,3,20.50109375,315236,47.257705862018625,1006.5058431198058,56.30163212756496
1708126409.7451434,2,3,3,20.4192578125,316735,47.49578371949571,1006.5139086369455,56.23411730987597
1708126410.758103,2,3,4,20.3454296875,319470,47.69372990382323,1006.5237056184935,56.15210934196644
1708126411.77173,2,3,4,20.2762890625,319164,47.89834312970543,1006.5178372020526,56.20123224215185
1708126412.7846332,2,3,4,20.2065625,317642,48.0734896410666,1006.510957263972,56.258822607119676
1708126413.7975538,2,4,4,20.147578125,320392,48.29748745900581,1006.4818377526244,56.50257880812766
1708126414.8114326,2,4,4,20.0969921875,319164,48.510881187820765,1006.4618725451453,56.669708646152436
1708126415.8251326,2,4,4,20.0659375,319777,48.619942661530544,1006.4295118182928,56.94060775312938
1708126416.8383625,2,4,5,20.042109375,320084,49.051080028841895,1006.4144298622377,57.066864694724245
1708126417.8512802,2,4,5,20.0188671875,319777,49.525092599354366,1006.4188512258386,57.02985157535278
1708126418.8641336,2,4,5,19.981171875,320392,49.85501590437481,1006.397124040595,57.21174037079255
1708126419.8770993,3,4,6,19.94640625,320084,49.98233937133524,1006.3803518856231,57.35215038145996
1708126420.8900833,3,4,6,19.93,320392,50.18985390507385,1006.3509000497764,57.5987143734236
1708126421.903001,3,4,6,19.9216015625,321630,50.380600238806515,1006.331636811902,57.759984928368695
1708126422.9159083,2,3,5,19.9106640625,321940,50.6132551122532,1006.3131244331436,57.91497169575085
1708126423.9287984,2,3,5,19.895625,323190,50.82165086253737,1006.3028141652553,58.00129089011934
1708126424.9417562,2,3,5,19.8844921875,323190,51.01873236978149,1006.2907017815813,58.10269859781494
1708126425.9546757,2,4,6,19.8669140625,321940,51.12488458202118,1006.2861887577377,58.14048294120028
1708126426.9676468,3,5,7,19.828046875,323504,51.16218423085452,1006.2944330562837,58.07145938839424
1708126427.980579,3,5,7,19.786640625,324450,51.40406055841854,1006.3202427852048,57.85537614368322
1708126428.9934943,3,5,7,19.7485546875,325719,51.38120755064086,1006.3449334611392,57.64866599213458
1708126430.006426,3,5,7,19.7251171875,326038,51.33608337968371,1006.3439477493233,57.65691828527944
1708126431.0200114,3,5,7,19.7012890625,326357,51.39338126003341,1006.3692131624556,57.445400521475015
1708126432.0339446,3,5,7,19.6860546875,327964,51.475893309585565,1006.4039780072883,57.154362151262305
1708126433.0476463,3,5,7,19.66828125,328288,51.52795546859166,1006.4058455253695,57.13872821381899
1708126434.061236,3,5,7,19.6403515625,327642,51.50636061738786,1006.4056534141283,57.140336473003174
1708126435.074823,3,5,6,19.6079296875,328936,51.58676316418294,1006.4012153748355,57.17748958644945
1708126436.0877151,3,5,6,19.5747265625,330569,51.54640307607188,1006.3904046918719,57.26799193847115
1708126437.101636,3,5,6,19.54171875,330897,51.51814344870023,1006.3883297891008,57.28536221516998
1708126438.1154473,4,6,8,19.5065625,331556,51.58613483210952,1006.3910204736277,57.262836859371404
1708126439.1282454,4,6,8,19.472578125,332881,51.60601563900146,1006.3973715351748,57.20966845584054
1708126440.141414,4,6,8,19.4341015625,332549,51.577067220989235,1006.3961090555312,57.22023738030283
1708126441.1525917,4,6,8,19.3934765625,332549,51.59008465194199,1006.4012898211366,57.17686635701001
1708126442.1636329,4,6,8,19.3508984375,336582,51.54856991365305,1006.4014733303758,57.17533010408452
1708126443.1746383,4,6,8,19.3137890625,333883,51.7008042128752,1006.4058682056793,57.1385383456306
1708126444.1857955,4,6,8,19.273359375,334890,51.6293652168949,1006.3979080692031,57.20517683211991
1708126445.1971493,4,6,8,19.2337109375,334890,51.642510362711526,1006.3862221694224,57.30300641474354
1708126446.210996,4,6,8,19.193671875,336923,51.62544206679875,1006.3738690524332,57.4064226675446
1708126447.2249887,4,6,7,19.154609375,338292,51.692966327760764,1006.3665262002185,57.46789511036508
1708126448.2391346,4,6,7,19.11203125,335565,51.57906365732017,1006.3565830722769,57.55113696195022
1708126449.2530468,4,6,7,19.06671875,337606,51.60356731343013,1006.3655282744875,57.47624951223402
1708126450.2670712,4,7,8,19.0175,337948,51.814661031359165,1006.3527213037036,57.58346708518882
1708126451.28266,4,7,8,18.9633984375,338980,51.89243888094751,1006.3517957537582,57.59121565966956
1708126452.295853,4,7,8,18.9126171875,342466,52.01900326579301,1006.3548033363301,57.56603662079966
1708126453.3090816,4,7,7,18.858515625,338292,52.1391796419339,1006.3588926634309,57.53180147360057
